6344	1	34994
6344	2	30858
669	0	31170
669	1	34994
669	2	30858
8313	0	28284
8313	1	22842
8313	2	30858
12452	0	21227
12452	1	22842
12452	2	30858
11744	0	22679
11744	1	34994
11744	2	30858
11745	0	22395
11745	1	34994
11745	2	30858
14602	0	25483
14602	1	34994
14602	2	30858
6355	0	21303
6355	1	22842
6355	2	30858
4335	0	35760
4335	1	22842
4335	2	30858
19972	0	37022
19972	1	35755
19972	2	30858
14629	0	22414
14629	1	34994
14629	2	30858
6299	0	22485
6299	1	34994
6299	2	30858
6310	0	20419
6310	1	27573
6310	2	30858
3303	0	34754
3303	1	22842
3303	2	30858
663	0	30520
663	1	34994
663	2	30858
1872	0	37017
1872	1	34994
1872	2	30858
16468	0	21040
16468	1	25772
16468	2	30858
14673	0	22231
14673	1	34994
14673	2	30858
9039	0	25251
9039	1	34994
9039	2	30858
9038	0	28378
9038	1	34994
9038	2	30858
2086	0	25147
2086	1	27573
2086	2	30858
15961	0	20474
15961	1	34994
15961	2	30858
11936	0	24743
11936	1	34994
11936	2	30858
6266	0	40372
6266	1	27573
6266	2	30858
11404	0	32185
11404	1	25772
11404	2	30858
3128	0	39397
3128	1	34994
3128	2	30858
1789	0	39081
1789	1	34994
1789	2	30858
17786	0	26650
17786	1	34994
17786	2	30858
7042	0	30815
7042	1	27573
7042	2	30858
19373	0	22203
19373	1	22842
19373	2	30858
4203	0	30204
4203	1	22842
4203	2	30858
9944	0	38396
9944	1	22842
9944	2	30858
11745	0	22395
11745	1	34994
11745	2	30858
12451	0	34681
12451	1	22842
12451	2	30858
12444	0	30013
12444	1	22842
12444	2	30858
2280	0	39710
2280	1	22842
2280	2	30858
19178	0	32915
19178	1	34994
19178	2	30858
4728	0	30868
4728	1	34994
4728	2	30858
14523	0	28720
14523	1	34994
14523	2	30858
10758	0	24657
10758	1	34994
10758	2	30858
15275	0	35295
15275	1	27573
15275	2	30858
15043	0	39794
15043	1	34994
15043	2	30858
5245	0	25698
5245	1	34994
5245	2	30858
19045	0	26427
19045	1	34994
19045	2	30858
14789	0	34501
14789	1	35755
14789	2	30858
4839	0	37474
4839	1	34994
4839	2	30858
5211	0	39017
5211	1	34994
5211	2	30858
19045	0	26427
19045	1	34994
19045	2	30858
5634	0	39412
5634	1	25772
5634	2	30858
4358	0	37812
4358	1	34994
4358	2	30858
17691	0	37041
17691	1	27573
17691	2	30858
16654	0	21328
16654	1	34994
16654	2	30858
13076	0	39407
13076	1	34994
13076	2	30858
4326	0	40629
4326	1	34994
4326	2	30858
6623	0	35353
6623	1	34994
6623	2	30858
1156	0	32959
1156	1	34994
1156	2	30858
8241	0	31655
8241	1	22842
8241	2	30858
1190	0	38431
1190	1	34994
1190	2	30858
11962	0	26290
11962	1	27573
11962	2	30858
18838	0	38380
18838	1	34994
18838	2	30858
18747	0	32487
18747	1	34994
18747	2	30858
15404	0	21791
15404	1	34994
15404	2	30858
11821	0	38950
11821	1	27573
11821	2	30858
11355	0	36692
11355	1	27573
11355	2	30858
4317	0	22611
4317	1	34994
4317	2	30858
13075	0	27793
13075	1	34994
13075	2	30858
6628	0	33947
6628	1	34994
6628	2	30858
1158	0	30140
1158	1	34994
1158	2	30858
1703	0	25420
1703	1	34994
1703	2	30858
4358	0	37812
4358	1	34994
4358	2	30858
14952	0	29286
14952	1	22842
14952	2	30858
7621	0	28538
7621	1	27573
7621	2	30858
17226	0	34584
17226	1	22842
17226	2	30858
6627	0	38504
6627	1	34994
6627	2	30858
10598	0	25455
10598	1	34994
10598	2	30858
250	0	31327
250	1	34994
250	2	30858
4229	0	30677
4229	1	34994
4229	2	27704
7469	0	37481
7469	1	27573
7469	2	27704
4967	0	31900
4967	1	35755
4967	2	27704
15688	0	30813
15688	1	22842
15688	2	27704
13599	0	31304
13599	1	27573
13599	2	27704
10018	0	38574
10018	1	27573
10018	2	27704
15900	0	24418
15900	1	27573
15900	2	27704
12264	0	28191
12264	1	34994
12264	2	27704
13518	0	33528
13518	1	27573
13518	2	27704
6927	0	23145
6927	1	27573
6927	2	27704
8126	0	24754
8126	1	34994
8126	2	27704
3163	0	21917
3163	1	22842
3163	2	27704
3848	0	32244
3848	1	22842
3848	2	27704
7283	0	40076
7283	1	34994
7283	2	27704
2333	0	27781
2333	1	35755
2333	2	27704
2745	0	31965
2745	1	25772
2745	2	27704
8395	0	35810
8395	1	34994
8395	2	27704
2781	0	27304
2781	1	34994
2781	2	27704
19113	0	28487
19113	1	27573
19113	2	27704
3276	0	36275
3276	1	27573
3276	2	27704
5147	0	31268
5147	1	27573
5147	2	27704
15841	0	24535
15841	1	27573
15841	2	27704
13173	0	35109
13173	1	34994
13173	2	27704
14404	0	24188
14404	1	27573
14404	2	27704
3701	0	22456
3701	1	22842
3701	2	27704
12850	0	32698
12850	1	34994
12850	2	27704
12266	0	35414
12266	1	34994
12266	2	27704
11218	0	21952
11218	1	27573
11218	2	27704
15288	0	28165
15288	1	27573
15288	2	27704
15887	0	31301
15887	1	27573
15887	2	27704
14543	0	40925
14543	1	34994
14543	2	27704
12406	0	33437
12406	1	22842
12406	2	27704
6924	0	33039
6924	1	22842
6924	2	27704
5008	0	24648
5008	1	22842
5008	2	27704
4673	0	28382
4673	1	22842
4673	2	27704
1362	0	38423
1362	1	22842
1362	2	27704
1363	0	25370
1363	1	22842
1363	2	27704
2640	0	30772
2640	1	22842
2640	2	27704
13171	0	35390
13171	1	34994
13171	2	27704
5887	0	24479
5887	1	22842
5887	2	27704
13172	0	28156
13172	1	34994
13172	2	27704
4954	0	22240
4954	1	27573
4954	2	27704
11499	0	30250
11499	1	27573
11499	2	27704
15913	0	29551
15913	1	27573
15913	2	27704
15912	0	35620
15912	1	27573
15912	2	27704
14221	0	29675
14221	1	34994
14221	2	27704
14101	0	23828
14101	1	27573
14101	2	27704
4215	0	26828
4215	1	34994
4215	2	27704
19239	0	27400
19239	1	25772
19239	2	27704
18215	0	21022
18215	1	22842
18215	2	27704
13204	0	23281
13204	1	27573
13204	2	27704
6265	0	22140
6265	1	27573
6265	2	27704
19656	0	34384
19656	1	22842
19656	2	27704
7994	0	33022
7994	1	27573
7994	2	27704
11025	0	26684
11025	1	34994
11025	2	27704
6373	0	24016
6373	1	22842
6373	2	27704
3831	0	39813
3831	1	27573
3831	2	27704
6189	0	35607
6189	1	27573
6189	2	27704
18227	0	32267
18227	1	27573
18227	2	27704
18446	0	36435
18446	1	27573
18446	2	27704
12619	0	37362
12619	1	27573
12619	2	27704
4565	0	33590
4565	1	34994
4565	2	27704
2284	0	23103
2284	1	27573
2284	2	27704
15269	0	25974
15269	1	27573
15269	2	27704
8804	0	20708
8804	1	34994
8804	2	27704
4214	0	35770
4214	1	34994
4214	2	27704
6720	0	36013
6720	1	34994
6720	2	27704
19197	0	38632
19197	1	25772
19197	2	27704
13700	0	31595
13700	1	34994
13700	2	27704
4228	0	30011
4228	1	34994
4228	2	27704
18851	0	35229
18851	1	27573
18851	2	27704
6267	0	28701
6267	1	27573
6267	2	27704
14553	0	36990
14553	1	34994
14553	2	27704
8858	0	39662
8858	1	25772
8858	2	27704
14549	0	33313
14549	1	34994
14549	2	27704
14554	0	20406
14554	1	34994
14554	2	27704
15558	0	20976
15558	1	35755
15558	2	27704
14841	0	35227
14841	1	27573
14841	2	27704
20022	0	20788
20022	1	27573
20022	2	27704
15043	0	39794
15043	1	34994
15043	2	27704
1058	0	40812
1058	1	34994
1058	2	27704
16313	0	21257
16313	1	27573
16313	2	27704
18939	0	35794
18939	1	25772
18939	2	27704
16971	0	24906
16971	1	25772
16971	2	27704
17681	0	20498
17681	1	34994
17681	2	27704
11358	0	27278
11358	1	27573
11358	2	27704
2222	0	22691
2222	1	22842
2222	2	27704
14567	0	39478
14567	1	22842
14567	2	27704
6357	0	30472
6357	1	22842
6357	2	27704
19976	0	31123
19976	1	22842
19976	2	27704
18134	0	22438
18134	1	22842
18134	2	27704
8253	0	23950
8253	1	27573
8253	2	27704
7806	0	32580
7806	1	27573
7806	2	27704
3165	0	27549
3165	1	22842
3165	2	27704
17930	0	39202
17930	1	34994
17930	2	27704
1631	0	22777
1631	1	22842
1631	2	27704
17386	0	35361
17386	1	27573
17386	2	27704
12213	0	28295
12213	1	34994
12213	2	27704
17682	0	33516
17682	1	34994
17682	2	27704
13107	0	20604
13107	1	34994
13107	2	27704
8492	0	26339
8492	1	34994
8492	2	27704
8488	0	34696
8488	1	34994
8488	2	27704
14514	0	30503
14514	1	34994
14514	2	27704
13025	0	40725
13025	1	22842
13025	2	27704
5227	0	21217
5227	1	34994
5227	2	27704
2834	0	34732
2834	1	22842
2834	2	27704
12262	0	26158
12262	1	34994
12262	2	27704
12163	0	38777
12163	1	34994
12163	2	27704
6724	0	25509
6724	1	34994
6724	2	27704
12212	0	23992
12212	1	34994
12212	2	27704
13409	0	28446
13409	1	34994
13409	2	27704
290	0	26201
290	1	34994
290	2	27704
17283	0	24405
17283	1	27573
17283	2	27704
7871	0	29940
7871	1	27573
7871	2	27704
5579	0	33984
5579	1	22842
5579	2	27704
16813	0	34012
16813	1	27573
16813	2	27704
17384	0	35630
17384	1	27573
17384	2	27704
11582	0	27710
11582	1	34994
11582	2	27704
3391	0	24432
3391	1	34994
3391	2	27704
7594	0	35993
7594	1	22842
7594	2	27704
15689	0	21945
15689	1	22842
15689	2	27704
13057	0	25277
13057	1	22842
13057	2	27704
15339	0	36485
15339	1	34994
15339	2	27704
8366	0	21709
8366	1	34994
8366	2	27704
8490	0	38007
8490	1	34994
8490	2	27704
9427	0	30744
9427	1	22842
9427	2	27704
13050	0	26659
13050	1	22842
13050	2	27704
3815	0	30958
3815	1	22842
3815	2	27704
3267	0	29108
3267	1	27573
3267	2	27704
19455	0	34509
19455	1	27573
19455	2	27704
9428	0	34734
9428	1	27573
9428	2	27704
16398	0	32717
16398	1	27573
16398	2	27704
14842	0	27943
14842	1	35755
14842	2	27704
8668	0	24549
8668	1	27573
8668	2	27704
17381	0	20835
17381	1	27573
17381	2	20219
7869	0	22587
7869	1	27573
7869	2	20219
2093	0	26411
2093	1	27573
2093	2	20219
5239	0	32102
5239	1	34994
5239	2	20219
16879	0	30281
16879	1	27573
16879	2	20219
16656	0	20846
16656	1	27573
16656	2	20219
8270	0	23007
8270	1	22842
8270	2	20219
3590	0	25998
3590	1	25772
3590	2	20219
15868	0	38746
15868	1	27573
15868	2	20219
5235	0	32522
5235	1	34994
5235	2	20219
2227	0	22687
2227	1	27573
2227	2	20219
13449	0	31883
13449	1	34994
13449	2	20219
6901	0	25531
6901	1	34994
6901	2	20219
15900	0	24418
15900	1	27573
15900	2	20219
4399	0	28240
4399	1	27573
4399	2	20219
13799	0	30992
13799	1	27573
13799	2	20219
19389	0	37451
19389	1	25772
19389	2	20219
5208	0	24820
5208	1	34994
5208	2	20219
19109	0	23434
19109	1	25772
19109	2	20219
17821	0	27145
17821	1	34994
17821	2	20219
1605	0	22352
1605	1	34994
1605	2	20219
10944	0	35819
10944	1	27573
10944	2	20219
10351	0	36215
10351	1	27573
10351	2	20219
12806	0	28473
12806	1	27573
12806	2	20219
14843	0	34306
14843	1	27573
14843	2	20219
2965	0	28466
2965	1	27573
2965	2	20219
9615	0	23800
9615	1	25772
9615	2	20219
16657	0	21309
16657	1	27573
16657	2	20219
29	0	25418
29	1	27573
29	2	20219
1661	0	37234
1661	1	34994
1661	2	20219
19228	0	29702
19228	1	34994
19228	2	20219
1256	0	25579
1256	1	34994
1256	2	20219
19222	0	24385
19222	1	34994
19222	2	20219
15900	0	24418
15900	1	27573
15900	2	20219
11159	0	24526
11159	1	25772
11159	2	20219
10157	0	25213
10157	1	34994
10157	2	20219
20036	0	32238
20036	1	25772
20036	2	20219
2242	0	35237
2242	1	25772
2242	2	20219
18000	0	29276
18000	1	22842
18000	2	20219
2777	0	29941
2777	1	27573
2777	2	20219
16708	0	26575
16708	1	27573
16708	2	20219
17861	0	30470
17861	1	27573
17861	2	20219
19184	0	39151
19184	1	34994
19184	2	20219
1604	0	34787
1604	1	34994
1604	2	20219
5230	0	34950
5230	1	34994
5230	2	20219
16731	0	36298
16731	1	22842
16731	2	20219
13534	0	40895
13534	1	34994
13534	2	20219
10763	0	27821
10763	1	34994
10763	2	20219
12327	0	22939
12327	1	27573
12327	2	20219
16474	0	36122
16474	1	27573
16474	2	20219
19042	0	25048
19042	1	27573
19042	2	20219
5997	0	26941
5997	1	27573
5997	2	20219
11089	0	24866
11089	1	27573
11089	2	20219
13943	0	29900
13943	1	34994
13943	2	20219
9169	0	32285
9169	1	27573
9169	2	20219
5250	0	31536
5250	1	34994
5250	2	20219
5218	0	35036
5218	1	34994
5218	2	20219
11708	0	20723
11708	1	34994
11708	2	20219
17593	0	27894
17593	1	22842
17593	2	20219
10830	0	27203
10830	1	27573
10830	2	20219
18537	0	29892
18537	1	27573
18537	2	20219
20072	0	38775
20072	1	27573
20072	2	20219
15477	0	28576
15477	1	22842
15477	2	20219
14842	0	27943
14842	1	35755
14842	2	20219
5695	0	21148
5695	1	27573
5695	2	20219
16163	0	40700
16163	1	27573
16163	2	20219
12173	0	32676
12173	1	34994
12173	2	20219
3912	0	22157
3912	1	27573
3912	2	20219
10718	0	31029
10718	1	27573
10718	2	20219
8144	0	24010
8144	1	25772
8144	2	20219
13802	0	36241
13802	1	25772
13802	2	20219
3609	0	26864
3609	1	27573
3609	2	20219
8730	0	40606
8730	1	27573
8730	2	20219
5934	0	40933
5934	1	27573
5934	2	20219
7672	0	20733
7672	1	27573
7672	2	20219
18461	0	36573
18461	1	34994
18461	2	20219
20098	0	26093
20098	1	27573
20098	2	20219
4081	0	22923
4081	1	27573
4081	2	20219
9635	0	38880
9635	1	27573
9635	2	20219
2634	0	36640
2634	1	22842
2634	2	20219
6426	0	29779
6426	1	34994
6426	2	20219
6158	0	31585
6158	1	22842
6158	2	20219
16755	0	27784
16755	1	34994
16755	2	20219
958	0	39313
958	1	34994
958	2	20219
7934	0	20641
7934	1	34994
7934	2	20219
124	0	37242
124	1	25772
124	2	20219
6419	0	40566
6419	1	22842
6419	2	20219
18205	0	22409
18205	1	22842
18205	2	20219
13215	0	32741
13215	1	34994
13215	2	20219
19538	0	21894
19538	1	22842
19538	2	20219
16585	0	37894
16585	1	27573
16585	2	20219
3288	0	39040
3288	1	22842
3288	2	20219
2524	0	32311
2524	1	22842
2524	2	20219
6171	0	24351
6171	1	27573
6171	2	20219
15185	0	38791
15185	1	35755
15185	2	20219
11849	0	40450
11849	1	27573
11849	2	20219
7807	0	27083
7807	1	27573
7807	2	20219
5213	0	27739
5213	1	34994
5213	2	20219
28	0	38043
28	1	27573
28	2	20219
1662	0	39185
1662	1	34994
1662	2	20219
13186	0	31709
13186	1	27573
13186	2	20219
4932	0	34554
4932	1	22842
4932	2	20219
8710	0	38046
8710	1	22842
8710	2	20219
18412	0	33131
18412	1	22842
18412	2	20219
10745	0	29426
10745	1	27573
10745	2	20219
4727	0	30855
4727	1	34994
4727	2	20219
15201	0	29068
15201	1	22842
15201	2	20219
3266	0	38813
3266	1	22842
3266	2	20219
3768	0	21255
3768	1	27573
3768	2	20219
13241	0	35709
13241	1	22842
13241	2	20219
11359	0	31716
11359	1	27573
11359	2	20219
11217	0	20443
11217	1	25772
11217	2	20219
19985	0	40483
19985	1	25772
19985	2	20219
11959	0	26734
11959	1	27573
11959	2	20219
10617	0	28575
10617	1	34994
10617	2	20219
19064	0	27791
19064	1	27573
19064	2	20219
19987	0	28144
19987	1	25772
19987	2	20219
14098	0	26901
14098	1	27573
14098	2	20219
11847	0	20950
11847	1	27573
11847	2	20219
2069	0	27744
2069	1	27573
2069	2	20219
3201	0	32537
3201	1	27573
3201	2	20219
8869	0	24400
8869	1	34994
8869	2	20219
8341	0	21177
8341	1	34994
8341	2	20219
3407	0	26676
3407	1	34994
3407	2	20219
15036	0	38846
15036	1	34994
15036	2	20219
16330	0	26931
16330	1	34994
16330	2	20219
4114	0	37676
4114	1	27573
4114	2	20219
11821	0	38950
11821	1	27573
11821	2	20219
540	0	38970
540	1	34994
540	2	20219
10608	0	35516
10608	1	34994
10608	2	20219
11358	0	27278
11358	1	27573
11358	2	20219
10177	0	29448
10177	1	27573
10177	2	20219
11097	0	35592
11097	1	27573
11097	2	20219
5356	0	23793
5356	1	27573
5356	2	20219
14606	0	33111
14606	1	34994
14606	2	20219
16583	0	33235
16583	1	27573
16583	2	20219
5244	0	40295
5244	1	34994
5244	2	20219
1326	0	20836
1326	1	34994
1326	2	20219
12722	0	25674
12722	1	27573
12722	2	20219
13163	0	33143
13163	1	34994
13163	2	20219
941	0	24629
941	1	34994
941	2	20219
19987	0	28144
19987	1	25772
19987	2	20219
10177	0	29448
10177	1	27573
10177	2	20219
7444	0	28475
7444	1	34994
7444	2	24451
4304	0	24225
4304	1	27573
4304	2	24451
8060	0	29340
8060	1	34994
8060	2	24451
15847	0	22380
15847	1	25772
15847	2	24451
10545	0	20619
10545	1	34994
10545	2	24451
14128	0	40458
14128	1	22842
14128	2	24451
5550	0	29343
5550	1	25772
5550	2	24451
4161	0	23915
4161	1	25772
4161	2	24451
4161	0	23915
4161	1	25772
4161	2	24451
1688	0	23610
1688	1	34994
1688	2	24451
545	0	23050
545	1	34994
545	2	24451
2272	0	30524
2272	1	27573
2272	2	24451
553	0	34062
553	1	34994
553	2	24451
1651	0	22144
1651	1	34994
1651	2	24451
1926	0	24790
1926	1	34994
1926	2	24451
8364	0	25805
8364	1	34994
8364	2	24451
8367	0	31174
8367	1	34994
8367	2	24451
3390	0	20666
3390	1	34994
3390	2	24451
7865	0	31178
7865	1	35755
7865	2	24451
2097	0	28147
2097	1	27573
2097	2	24451
5618	0	29853
5618	1	34994
5618	2	24451
10796	0	28878
10796	1	25772
10796	2	24451
19717	0	25144
19717	1	34994
19717	2	24451
3708	0	20341
3708	1	25772
3708	2	24451
4399	0	28240
4399	1	27573
4399	2	24451
11444	0	30705
11444	1	27573
11444	2	24451
735	0	36757
735	1	34994
735	2	24451
2241	0	27712
2241	1	25772
2241	2	24451
5353	0	40383
5353	1	25772
5353	2	24451
1651	0	22144
1651	1	34994
1651	2	24451
1692	0	21636
1692	1	34994
1692	2	24451
554	0	29739
554	1	34994
554	2	24451
17156	0	23649
17156	1	34994
17156	2	24451
16821	0	23921
16821	1	27573
16821	2	24451
574	0	22719
574	1	34994
574	2	24451
11037	0	34369
11037	1	35755
11037	2	24451
18950	0	32003
18950	1	35755
18950	2	24451
4128	0	39432
4128	1	27573
4128	2	24451
892	0	33373
892	1	34994
892	2	24451
6168	0	23383
6168	1	25772
6168	2	24451
6420	0	40656
6420	1	25772
6420	2	24451
8786	0	35505
8786	1	34994
8786	2	24451
1275	0	27800
1275	1	34994
1275	2	24451
16737	0	32005
16737	1	34994
16737	2	24451
7434	0	25961
7434	1	34994
7434	2	24451
18711	0	36540
18711	1	34994
18711	2	24451
18703	0	26887
18703	1	34994
18703	2	24451
18704	0	31164
18704	1	34994
18704	2	24451
2723	0	21627
2723	1	25772
2723	2	24451
13781	0	28760
13781	1	22842
13781	2	24451
12396	0	21769
12396	1	22842
12396	2	24451
6003	0	25552
6003	1	27573
6003	2	24451
7958	0	39700
7958	1	34994
7958	2	24451
13422	0	29282
13422	1	34994
13422	2	24451
2988	0	34625
2988	1	27573
2988	2	24451
1692	0	21636
1692	1	34994
1692	2	24451
554	0	29739
554	1	34994
554	2	24451
13149	0	28180
13149	1	27573
13149	2	24451
14092	0	30277
14092	1	27573
14092	2	24451
19718	0	38082
19718	1	34994
19718	2	24451
19718	0	38082
19718	1	34994
19718	2	24451
575	0	26842
575	1	34994
575	2	24451
8395	0	35810
8395	1	34994
8395	2	24451
6341	0	24926
6341	1	34994
6341	2	24451
4482	0	33766
4482	1	34994
4482	2	24451
18780	0	33974
18780	1	27573
18780	2	24451
14355	0	24115
14355	1	27573
14355	2	24451
2501	0	38390
2501	1	27573
2501	2	24451
4127	0	30362
4127	1	27573
4127	2	24451
2053	0	34445
2053	1	27573
2053	2	24451
635	0	31596
635	1	34994
635	2	24451
673	0	22685
673	1	34994
673	2	24451
5360	0	31866
5360	1	27573
5360	2	24451
10525	0	22073
10525	1	34994
10525	2	24451
18419	0	25606
18419	1	22842
18419	2	24451
1572	0	28588
1572	1	34994
1572	2	24451
7431	0	26047
7431	1	34994
7431	2	24451
4249	0	22714
4249	1	34994
4249	2	24451
18344	0	29957
18344	1	22842
18344	2	24451
256	0	35215
256	1	34994
256	2	24451
16187	0	24191
16187	1	34994
16187	2	24451
19687	0	29947
19687	1	34994
19687	2	24451
4576	0	40502
4576	1	34994
4576	2	24451
9200	0	34708
9200	1	34994
9200	2	24451
1694	0	29248
1694	1	34994
1694	2	24451
4250	0	35714
4250	1	34994
4250	2	24451
365	0	25444
365	1	34994
365	2	24451
4483	0	28294
4483	1	34994
4483	2	24451
4483	0	28294
4483	1	34994
4483	2	24451
4483	0	28294
4483	1	34994
4483	2	24451
10157	0	25213
10157	1	34994
10157	2	24451
5241	0	27772
5241	1	34994
5241	2	24451
13278	0	27680
13278	1	27573
13278	2	24451
15931	0	23449
15931	1	27573
15931	2	24451
18280	0	26841
18280	1	27573
18280	2	24451
3404	0	21362
3404	1	27573
3404	2	24451
2240	0	27644
2240	1	25772
2240	2	24451
3139	0	24932
3139	1	22842
3139	2	24451
12385	0	39069
12385	1	22842
12385	2	24451
20072	0	38775
20072	1	27573
20072	2	24451
7672	0	20733
7672	1	27573
7672	2	24451
3118	0	28000
3118	1	27573
3118	2	27865
17659	0	37069
17659	1	22842
17659	2	27865
17658	0	22718
17658	1	22842
17658	2	27865
18792	0	20169
18792	1	27573
18792	2	27865
15517	0	30932
15517	1	27573
15517	2	27865
11699	0	22532
11699	1	34994
11699	2	27865
13437	0	21037
13437	1	34994
13437	2	27865
15850	0	30569
15850	1	27573
15850	2	27865
146	0	39046
146	1	27573
146	2	27865
4059	0	24107
4059	1	27573
4059	2	27865
9488	0	23571
9488	1	27573
9488	2	27865
15618	0	34540
15618	1	22842
15618	2	27865
14046	0	23527
14046	1	27573
14046	2	27865
4349	0	23241
4349	1	27573
4349	2	27865
4350	0	26424
4350	1	27573
4350	2	27865
5388	0	34702
5388	1	27573
5388	2	27865
6880	0	28997
6880	1	34994
6880	2	27865
14406	0	30931
14406	1	27573
14406	2	27865
2566	0	20333
2566	1	27573
2566	2	27865
10660	0	21643
10660	1	34994
10660	2	27865
6747	0	35783
6747	1	27573
6747	2	27865
12356	0	34040
12356	1	27573
12356	2	27865
3391	0	24432
3391	1	34994
3391	2	27865
13982	0	37154
13982	1	27573
13982	2	27865
2023	0	20209
2023	1	22842
2023	2	27865
5946	0	36558
5946	1	25772
5946	2	27865
17001	0	25722
17001	1	35755
17001	2	27865
15402	0	27883
15402	1	34994
15402	2	27865
1460	0	23779
1460	1	34994
1460	2	27865
15586	0	28865
15586	1	27573
15586	2	27865
10478	0	22916
10478	1	34994
10478	2	27865
5368	0	22711
5368	1	25772
5368	2	27865
4132	0	36232
4132	1	22842
4132	2	27865
19754	0	31140
19754	1	34994
19754	2	27865
3647	0	24908
3647	1	34994
3647	2	27865
9531	0	40818
9531	1	22842
9531	2	27865
14176	0	35092
14176	1	22842
14176	2	27865
18509	0	33629
18509	1	27573
18509	2	27865
392	0	37701
392	1	34994
392	2	27865
310	0	25317
310	1	34994
310	2	27865
19206	0	25546
19206	1	34994
19206	2	27865
8311	0	36056
8311	1	27573
8311	2	27865
17237	0	34441
17237	1	22842
17237	2	27865
17681	0	20498
17681	1	34994
17681	2	27865
8690	0	20795
8690	1	27573
8690	2	27865
9516	0	38003
9516	1	27573
9516	2	27865
18944	0	20329
18944	1	34994
18944	2	27865
3686	0	32834
3686	1	34994
3686	2	27865
6140	0	26874
6140	1	27573
6140	2	27865
14726	0	31441
14726	1	27573
14726	2	27865
10286	0	32646
10286	1	34994
10286	2	27865
10299	0	32454
10299	1	34994
10299	2	27865
4696	0	33197
4696	1	22842
4696	2	27865
14536	0	27707
14536	1	34994
14536	2	27865
16321	0	36273
16321	1	27573
16321	2	27865
6030	0	33815
6030	1	27573
6030	2	27865
12379	0	28781
12379	1	27573
12379	2	27865
16203	0	29032
16203	1	22842
16203	2	27865
13952	0	29547
13952	1	34994
13952	2	27865
6691	0	32494
6691	1	25772
6691	2	27865
20095	0	36306
20095	1	22842
20095	2	27865
14830	0	39036
14830	1	27573
14830	2	27865
12197	0	26362
12197	1	34994
12197	2	27865
1967	0	25644
1967	1	22842
1967	2	27865
4781	0	20553
4781	1	27573
4781	2	27865
12356	0	34040
12356	1	27573
12356	2	27865
5145	0	22811
5145	1	27573
5145	2	27865
17233	0	24788
17233	1	22842
17233	2	27865
13827	0	26571
13827	1	22842
13827	2	27865
19969	0	37797
19969	1	27573
19969	2	27865
18179	0	39903
18179	1	25772
18179	2	27865
6523	0	29639
6523	1	25772
6523	2	27865
19573	0	27814
19573	1	27573
19573	2	27865
17847	0	25914
17847	1	25772
17847	2	27865
18121	0	37419
18121	1	27573
18121	2	27865
19656	0	34384
19656	1	22842
19656	2	27865
2124	0	28498
2124	1	27573
2124	2	27865
19656	0	34384
19656	1	22842
19656	2	27865
6876	0	22324
6876	1	34994
6876	2	27865
8488	0	34696
8488	1	34994
8488	2	27865
12462	0	21357
12462	1	22842
12462	2	27865
12470	0	37349
12470	1	22842
12470	2	27865
14805	0	21771
14805	1	27573
14805	2	27865
6545	0	29537
6545	1	27573
6545	2	27865
14830	0	39036
14830	1	27573
14830	2	27865
14805	0	21771
14805	1	27573
14805	2	27865
3777	0	22022
3777	1	34994
3777	2	27865
19956	0	22273
19956	1	22842
19956	2	27865
3880	0	29733
3880	1	34994
3880	2	27865
16084	0	24813
16084	1	22842
16084	2	27865
6493	0	40020
6493	1	34994
6493	2	27865
4260	0	31560
4260	1	22842
4260	2	27865
19961	0	21712
19961	1	27573
19961	2	27865
19962	0	27732
19962	1	27573
19962	2	27865
3392	0	21238
3392	1	34994
3392	2	27865
10985	0	25206
10985	1	34994
10985	2	27865
13604	0	25392
13604	1	25772
13604	2	27865
17846	0	33795
17846	1	27573
17846	2	27865
19569	0	28146
19569	1	27573
19569	2	27865
14629	0	22414
14629	1	34994
14629	2	27865
3664	0	38519
3664	1	27573
3664	2	27865
253	0	28571
253	1	34994
253	2	27865
6876	0	22324
6876	1	34994
6876	2	27865
8493	0	29833
8493	1	34994
8493	2	27865
6545	0	29537
6545	1	27573
6545	2	27865
1157	0	21859
1157	1	34994
1157	2	22142
16654	0	21328
16654	1	34994
16654	2	22142
4505	0	36583
4505	1	27573
4505	2	22142
15697	0	34368
15697	1	34994
15697	2	22142
16547	0	31945
16547	1	27573
16547	2	22142
14838	0	39019
14838	1	27573
14838	2	22142
12423	0	37098
12423	1	22842
12423	2	22142
11233	0	26406
11233	1	22842
11233	2	22142
5883	0	38329
5883	1	34994
5883	2	22142
8924	0	25252
8924	1	34994
8924	2	22142
17999	0	36501
17999	1	27573
17999	2	22142
3409	0	27970
3409	1	22842
3409	2	22142
4308	0	37843
4308	1	25772
4308	2	22142
4229	0	30677
4229	1	34994
4229	2	22142
15577	0	25953
15577	1	27573
15577	2	22142
15577	0	25953
15577	1	27573
15577	2	22142
8679	0	36070
8679	1	25772
8679	2	22142
16801	0	26241
16801	1	34994
16801	2	22142
12091	0	21288
12091	1	34994
12091	2	22142
351	0	39776
351	1	34994
351	2	22142
4013	0	26587
4013	1	25772
4013	2	22142
14224	0	20161
14224	1	34994
14224	2	22142
19271	0	32620
19271	1	34994
19271	2	22142
18586	0	37956
18586	1	25772
18586	2	22142
18843	0	32779
18843	1	27573
18843	2	22142
15774	0	40966
15774	1	34994
15774	2	22142
14970	0	23769
14970	1	27573
14970	2	22142
14452	0	23480
14452	1	27573
14452	2	22142
